loan_amount,annual_income,interest_rate,dti_ratio,credit_score,employment_length,num_open_accounts,num_derogatory_records,revolving_utilization,total_credit_lines,months_since_last_delinquency,home_ownership,loan_purpose,term_months,default
18754,48891,7.13,8.0,776,9,10,0,45.6,17,48,OTHER,debt_consolidation,36,0
16110,37089,11.44,41.7,667,0,11,1,41.6,23,0,MORTGAGE,debt_consolidation,36,0
17440,38585,8.04,34.11,806,7,11,0,17.8,33,0,MORTGAGE,home_improvement,60,0
34197,42960,26.46,32.58,764,8,7,0,20.1,20,0,RENT,debt_consolidation,60,0
16084,217661,14.81,1.98,789,2,9,0,18.9,23,0,RENT,major_purchase,36,0
8481,176975,25.93,23.52,715,1,12,3,23.7,25,60,MORTGAGE,other,36,0
24798,93691,11.77,25.9,683,1,15,0,13.1,24,60,MORTGAGE,medical,60,0
5134,33645,7.91,17.21,667,10,10,0,44.6,21,12,RENT,debt_consolidation,60,0
6266,102317,11.82,14.48,805,9,15,0,24.9,10,6,RENT,debt_consolidation,36,0
16900,51887,18.74,38.34,765,3,16,1,29.8,23,72,OTHER,major_purchase,36,0
19177,16451,24.44,1.04,639,4,13,1,10.7,35,999,MORTGAGE,other,36,0
5588,71129,13.86,28.14,758,8,12,2,36.7,22,48,MORTGAGE,small_business,60,0
10219,36129,26.04,17.74,650,5,10,0,9.5,23,48,OWN,credit_card,36,0
8740,36870,10.62,29.97,719,3,10,0,13.0,26,24,MORTGAGE,car,36,0
9502,51521,20.95,8.91,749,0,11,1,27.2,19,0,RENT,credit_card,36,1
25861,44400,21.92,10.74,787,9,12,0,4.4,22,24,MORTGAGE,car,36,0
21906,58656,11.3,26.41,714,10,6,1,45.3,18,0,OWN,other,36,0
13182,56988,5.62,44.1,691,2,11,1,26.0,22,12,RENT,debt_consolidation,36,0
9116,19428,13.4,43.86,702,0,7,0,33.0,17,0,MORTGAGE,debt_consolidation,36,0
5193,149069,6.04,11.2,764,1,15,0,15.5,28,999,RENT,major_purchase,36,0
36102,33189,25.72,4.61,747,5,14,2,12.0,19,60,RENT,other,36,0
20221,33811,26.93,26.57,699,3,10,3,38.4,16,0,RENT,major_purchase,60,1
8146,49161,21.91,18.9,588,0,14,0,23.6,21,999,RENT,debt_consolidation,36,0
22108,56106,21.71,34.28,553,5,12,1,49.1,16,60,MORTGAGE,debt_consolidation,36,1
12718,143686,10.54,23.76,713,2,7,0,33.8,18,999,MORTGAGE,small_business,60,0
10927,70379,6.7,22.98,629,0,14,0,21.3,21,18,RENT,debt_consolidation,36,0
18117,84109,23.45,29.09,668,8,11,3,51.5,22,999,RENT,home_improvement,36,0
7950,70595,17.86,5.69,686,7,10,3,39.8,12,24,MORTGAGE,debt_consolidation,36,0
10502,68794,20.68,30.47,824,9,9,0,15.0,28,0,MORTGAGE,debt_consolidation,36,0
14545,72102,22.93,21.98,707,3,13,0,19.3,31,0,MORTGAGE,credit_card,60,0
9418,18776,14.42,36.91,743,1,11,0,15.8,29,12,MORTGAGE,debt_consolidation,60,0
21340,51536,8.32,6.24,730,4,9,0,28.6,22,6,OTHER,major_purchase,60,0
40000,120253,23.29,13.53,554,9,10,0,16.4,19,60,MORTGAGE,credit_card,36,0
7879,300000,15.44,42.76,676,3,11,0,29.7,28,0,MORTGAGE,home_improvement,36,0
4164,29068,24.02,24.89,626,3,14,0,19.1,21,72,MORTGAGE,home_improvement,36,0
3290,77176,15.07,41.82,803,1,13,0,79.9,26,48,MORTGAGE,medical,36,0
12024,42504,9.99,31.01,590,10,11,0,36.5,19,48,MORTGAGE,debt_consolidation,36,0
8398,204554,8.93,41.69,674,10,8,0,44.4,31,18,MORTGAGE,small_business,36,0
15452,26575,22.11,14.3,684,8,9,2,56.7,33,999,MORTGAGE,small_business,36,0
14659,87113,18.22,4.07,640,2,11,0,18.0,21,0,RENT,debt_consolidation,60,0
4349,25736,14.31,36.1,706,9,6,0,28.5,29,999,OWN,other,60,0
3750,49457,16.32,36.2,697,7,12,1,50.7,28,0,RENT,debt_consolidation,36,0
16434,58654,17.64,27.85,709,9,6,0,18.2,25,72,MORTGAGE,debt_consolidation,36,0
14688,113756,10.51,26.08,730,10,8,3,17.2,20,999,RENT,credit_card,60,0
9916,31372,13.7,41.17,714,3,10,0,23.7,18,0,RENT,debt_consolidation,36,0
4188,89145,11.73,7.94,722,10,4,0,12.2,25,999,MORTGAGE,debt_consolidation,60,0
18582,60552,13.93,27.74,766,10,9,0,11.0,29,24,RENT,debt_consolidation,36,0
32543,70521,16.51,2.24,601,7,14,1,26.2,15,0,MORTGAGE,debt_consolidation,36,0
16229,106404,8.99,6.34,741,8,13,2,11.7,26,36,RENT,debt_consolidation,36,0
7381,27735,14.05,19.68,637,5,6,0,22.4,17,6,RENT,credit_card,60,0
13782,97378,13.87,36.95,661,8,11,0,76.2,29,48,RENT,debt_consolidation,60,0
5134,42559,11.58,32.99,707,7,11,3,42.6,29,999,OWN,credit_card,60,0
28017,115557,27.97,43.83,724,4,9,0,7.2,15,0,MORTGAGE,small_business,36,0
14147,73184,6.69,2.02,731,4,14,0,48.4,16,999,OWN,debt_consolidation,60,0
3874,52800,19.79,17.16,643,8,10,0,29.4,27,48,MORTGAGE,medical,36,1
10824,42023,9.01,7.15,797,10,6,2,9.2,29,0,RENT,car,36,0
18477,98122,24.31,1.66,674,2,11,0,15.4,24,36,MORTGAGE,small_business,36,0
10581,127589,26.03,11.9,656,5,12,0,15.8,20,999,RENT,debt_consolidation,36,1
11013,43490,14.23,11.0,623,9,19,1,38.9,19,12,MORTGAGE,debt_consolidation,60,0
5669,30339,23.94,18.9,617,1,12,0,34.0,22,24,MORTGAGE,medical,60,0
19862,90810,10.75,6.3,616,10,4,2,47.6,27,0,OWN,debt_consolidation,36,0
8485,25106,8.22,21.99,718,8,8,3,69.0,24,48,OWN,debt_consolidation,60,0
2952,27356,12.27,41.4,736,10,10,1,71.1,20,18,RENT,education,60,0
10302,31646,12.86,33.67,648,9,16,0,14.1,20,72,RENT,debt_consolidation,36,0
26550,46664,14.14,37.9,631,9,5,3,22.5,27,24,MORTGAGE,debt_consolidation,60,0
10189,26854,13.58,36.21,687,0,13,0,35.4,23,0,MORTGAGE,major_purchase,36,0
40000,18708,14.46,17.53,705,5,7,0,16.3,24,48,RENT,car,36,1
18038,30294,21.33,31.9,715,2,8,0,26.8,24,6,MORTGAGE,debt_consolidation,60,0
16934,88034,10.65,33.94,642,10,8,2,6.1,20,6,MORTGAGE,home_improvement,36,0
12211,27919,5.43,9.25,689,8,14,2,33.1,20,0,MORTGAGE,credit_card,60,0
12736,48817,16.26,38.71,794,1,14,0,40.1,28,36,OWN,major_purchase,60,0
11110,192532,15.31,20.6,628,4,12,1,47.9,22,0,RENT,other,36,0
10811,58133,6.38,0.74,698,0,6,0,25.6,19,999,RENT,debt_consolidation,36,0
19372,73535,8.08,28.95,729,9,11,0,34.5,23,60,MORTGAGE,home_improvement,36,0
6939,33940,16.73,30.45,641,5,6,0,30.8,17,72,OWN,major_purchase,36,0
6290,219275,10.4,24.83,736,2,9,0,19.4,19,60,RENT,major_purchase,60,0
6086,43270,25.18,9.56,619,6,11,0,48.2,24,0,MORTGAGE,credit_card,36,0
40000,52215,8.99,21.7,738,0,11,1,21.1,26,24,RENT,home_improvement,60,0
19365,131957,5.46,18.01,702,3,10,2,37.5,20,48,RENT,credit_card,60,0
16533,53688,15.29,43.86,614,2,6,1,29.1,32,0,RENT,credit_card,36,0
6372,61619,27.68,37.11,741,10,12,0,31.6,20,12,RENT,credit_card,60,0
20667,50563,19.58,34.29,646,4,12,0,19.5,21,36,RENT,credit_card,36,0
12312,50772,13.14,8.15,690,7,10,0,5.5,16,0,RENT,medical,36,0
15520,74779,5.39,14.9,737,6,17,0,30.0,32,72,RENT,home_improvement,36,0
6743,83430,16.15,17.09,642,8,8,0,44.8,16,999,OWN,small_business,36,0
14945,40702,9.75,22.17,668,3,10,1,35.4,23,0,RENT,education,36,0
9930,37810,19.9,1.36,767,1,12,0,40.9,27,12,MORTGAGE,credit_card,60,0
7817,41544,18.41,26.69,575,1,6,0,26.5,15,0,MORTGAGE,other,36,0
22334,25828,11.1,16.1,785,2,12,0,9.1,21,0,RENT,debt_consolidation,60,0
4553,23057,6.58,25.28,612,6,10,0,19.8,24,999,MORTGAGE,debt_consolidation,36,0
19837,71560,22.37,0.4,658,2,14,0,19.9,25,6,MORTGAGE,debt_consolidation,60,0
21571,105151,18.47,14.46,716,5,7,0,14.5,17,6,MORTGAGE,major_purchase,36,0
7217,100974,24.37,34.59,736,0,11,1,19.0,24,36,RENT,credit_card,60,0
7523,15000,10.98,22.55,717,7,8,1,46.9,17,0,RENT,credit_card,60,1
11428,51686,20.02,35.5,702,10,10,1,24.0,15,0,MORTGAGE,medical,36,0
16275,30907,7.73,31.45,673,0,9,0,5.0,20,60,RENT,credit_card,60,0
12004,65267,11.71,38.47,793,2,14,1,21.8,23,60,RENT,other,36,0
18096,46597,20.1,0.33,746,3,6,0,35.7,22,0,OWN,credit_card,36,0
40000,85403,23.99,11.76,770,3,11,0,60.5,29,999,MORTGAGE,debt_consolidation,36,0
9363,59190,12.38,24.7,674,0,6,0,57.6,12,0,RENT,medical,36,0
4021,19194,23.37,42.35,560,1,4,1,46.4,23,999,RENT,car,36,0
23816,33515,20.59,30.59,761,10,18,1,24.9,20,999,RENT,debt_consolidation,60,0
40000,60082,13.02,20.55,721,8,8,2,48.5,28,0,MORTGAGE,other,36,0
17587,63200,25.16,5.86,710,10,6,0,30.4,22,48,MORTGAGE,small_business,60,0
6239,25760,16.71,22.19,665,5,11,0,33.7,24,36,RENT,car,60,0
12249,23816,19.91,19.85,679,10,6,0,25.4,21,72,OWN,home_improvement,60,0
6106,61929,16.4,35.03,664,9,8,3,12.2,15,0,RENT,home_improvement,60,1
20952,25791,15.41,18.6,702,10,8,0,66.6,14,0,OWN,credit_card,60,0
5187,22000,24.5,14.35,631,0,8,1,54.0,27,24,MORTGAGE,other,36,0
10828,45840,11.78,4.04,745,8,22,0,12.8,24,0,RENT,car,36,0
6614,44664,5.84,2.09,822,7,10,0,3.7,25,999,RENT,debt_consolidation,36,0
14600,35346,25.24,19.76,664,7,4,0,29.8,23,999,OWN,major_purchase,60,0
10337,39252,23.98,15.61,604,6,7,0,35.9,9,24,RENT,debt_consolidation,36,1
15119,60373,13.43,24.99,693,9,13,0,57.8,18,12,MORTGAGE,debt_consolidation,60,0
13570,38867,9.27,32.04,718,10,14,0,49.4,33,0,MORTGAGE,credit_card,36,0
6696,62468,20.54,1.8,727,9,8,0,26.1,23,72,RENT,debt_consolidation,36,0
20719,47653,6.81,22.33,796,10,13,0,21.3,32,0,RENT,other,36,0
12911,66210,14.75,38.79,748,6,7,0,14.4,29,48,RENT,credit_card,60,0
6687,101409,6.97,20.48,591,8,15,0,24.4,23,18,MORTGAGE,debt_consolidation,36,0
40000,99066,18.75,23.46,625,5,8,0,16.3,25,0,RENT,debt_consolidation,60,0
18648,129693,5.63,21.91,724,4,3,3,54.4,20,999,RENT,debt_consolidation,60,0
12000,99001,19.47,17.54,672,10,4,0,12.8,20,72,MORTGAGE,debt_consolidation,60,0
35977,69087,20.48,4.96,790,10,7,0,17.7,16,48,RENT,major_purchase,60,0
40000,46163,16.2,5.69,643,8,11,1,53.4,18,36,OWN,car,36,0
12067,47445,9.03,8.06,757,9,3,0,37.6,15,60,OTHER,debt_consolidation,36,0
17037,35359,7.33,35.67,661,4,13,0,16.7,22,999,MORTGAGE,debt_consolidation,60,0
6690,60037,12.21,12.39,715,5,7,0,4.8,16,0,MORTGAGE,major_purchase,36,0
12051,90983,15.7,42.67,650,9,19,0,26.9,17,0,MORTGAGE,other,60,1
11622,38738,19.77,36.46,733,5,12,0,37.4,22,60,MORTGAGE,credit_card,36,1
15204,58551,5.03,30.8,764,0,13,3,28.2,25,72,MORTGAGE,debt_consolidation,60,0
16863,39878,21.35,32.42,715,4,12,3,16.7,31,0,MORTGAGE,small_business,36,0
19769,67887,21.39,2.14,814,5,8,2,4.4,25,0,RENT,education,36,0
15777,43060,15.22,25.58,656,2,12,0,35.5,22,999,RENT,home_improvement,36,0
5724,38418,12.9,42.35,705,4,6,0,18.2,23,0,MORTGAGE,small_business,60,0
6926,39815,24.37,1.76,750,10,9,0,4.2,36,0,RENT,debt_consolidation,60,0
9113,80983,23.05,13.1,643,10,9,0,29.5,24,24,MORTGAGE,credit_card,36,0
10964,56497,27.62,2.32,703,5,10,1,54.4,21,6,RENT,credit_card,36,0
27876,46302,13.55,25.64,739,8,10,0,15.4,21,24,RENT,major_purchase,36,1
5919,70041,25.86,5.23,755,2,13,1,39.6,17,0,MORTGAGE,small_business,36,0
10402,46690,7.01,21.57,768,9,13,0,20.8,21,60,RENT,credit_card,60,0
26032,117701,14.46,32.4,647,6,9,0,21.2,24,48,OTHER,home_improvement,36,0
10830,33378,15.7,7.4,717,8,10,1,34.4,27,48,OTHER,other,36,0
18440,53520,15.14,33.99,621,8,7,2,29.7,22,18,RENT,debt_consolidation,60,1
12116,25774,19.38,2.71,656,2,11,0,43.8,32,18,MORTGAGE,car,60,0
15990,48624,8.91,6.73,689,9,7,0,27.2,18,60,RENT,debt_consolidation,60,0
11385,21855,24.93,12.6,768,7,9,0,34.3,25,12,RENT,debt_consolidation,60,0
21310,93694,17.69,35.82,731,9,8,0,15.6,25,48,OWN,car,36,0
4529,94835,25.8,38.26,702,1,5,1,31.5,21,0,MORTGAGE,home_improvement,36,0
10359,95846,5.06,9.92,726,7,10,0,11.1,11,18,RENT,education,60,0
16442,60920,19.49,4.31,731,3,7,0,42.9,25,24,RENT,debt_consolidation,60,0
19410,35315,14.49,38.16,722,10,5,0,20.2,35,72,MORTGAGE,other,36,0
37989,37041,16.62,29.22,665,10,11,2,12.9,19,0,RENT,home_improvement,60,1
10160,149956,22.11,7.1,642,0,10,1,12.0,20,999,RENT,debt_consolidation,60,0
37633,141691,10.22,25.1,686,8,8,2,59.4,18,60,RENT,credit_card,36,0
8422,64442,9.71,39.26,652,1,13,0,30.1,19,18,MORTGAGE,education,36,0
33862,43941,21.17,3.13,737,10,10,0,19.9,26,999,RENT,debt_consolidation,36,0
23676,136103,16.99,3.77,791,1,8,2,19.5,21,0,MORTGAGE,home_improvement,36,0
7048,39470,10.37,12.31,733,2,17,0,22.4,24,999,RENT,credit_card,60,0
16563,68686,16.13,29.35,591,3,5,0,36.1,16,0,MORTGAGE,debt_consolidation,60,0
12889,134749,15.57,8.01,662,8,16,0,31.4,17,0,MORTGAGE,home_improvement,36,0
20700,36250,20.9,36.74,701,3,8,0,21.3,19,48,RENT,medical,60,1
11426,98472,5.06,33.77,613,7,18,0,12.2,21,999,MORTGAGE,debt_consolidation,36,0
10774,81824,18.5,25.25,701,7,6,0,21.6,19,0,RENT,other,60,0
34834,58471,18.93,5.22,728,5,10,0,38.9,19,0,MORTGAGE,education,60,0
12467,32989,22.15,44.47,784,6,11,0,38.4,28,0,MORTGAGE,debt_consolidation,36,0
23825,38767,25.45,22.05,809,1,8,0,8.3,27,0,RENT,debt_consolidation,36,0
11410,71230,15.12,20.34,628,10,9,0,15.4,22,24,RENT,credit_card,36,0
40000,25488,12.88,44.8,693,2,9,0,40.5,24,0,RENT,credit_card,36,0
8309,64760,7.35,38.87,693,10,10,0,24.8,24,999,RENT,debt_consolidation,60,0
8691,82837,12.75,20.54,657,6,11,0,15.9,30,0,MORTGAGE,debt_consolidation,60,0
38838,108134,6.58,18.85,705,7,16,0,13.9,31,60,RENT,debt_consolidation,36,0
9784,25873,23.46,4.32,695,3,12,3,30.4,24,999,MORTGAGE,debt_consolidation,36,0
40000,131893,23.56,41.69,736,2,10,0,34.8,28,60,OTHER,credit_card,36,0
24941,165581,14.6,37.97,781,6,10,0,8.8,32,0,RENT,debt_consolidation,36,0
11989,76579,10.97,13.95,707,3,14,0,20.2,19,0,RENT,education,60,0
3754,32117,7.71,33.9,670,5,6,1,30.0,23,0,MORTGAGE,credit_card,60,0
13180,49174,24.58,34.32,638,5,10,0,7.1,21,999,MORTGAGE,small_business,36,0
14344,58188,25.18,10.26,822,3,8,0,16.0,25,999,MORTGAGE,home_improvement,36,0
30243,70423,11.12,27.61,754,3,8,0,11.3,25,999,OWN,major_purchase,60,0
40000,60669,19.3,11.48,723,10,14,0,64.5,23,0,RENT,credit_card,36,0
8270,70876,10.95,35.54,690,7,15,3,16.5,27,999,MORTGAGE,small_business,36,0
23407,56701,10.18,6.92,796,9,15,1,25.2,30,60,MORTGAGE,debt_consolidation,36,0
22828,70197,5.49,30.1,690,0,8,2,48.6,20,24,MORTGAGE,major_purchase,36,0
28321,45419,18.27,14.67,597,0,11,1,32.8,26,999,MORTGAGE,credit_card,36,1
18940,48878,8.45,1.63,715,6,7,0,29.7,16,999,RENT,home_improvement,36,0
3429,42378,5.28,5.57,626,9,7,1,40.1,22,36,RENT,credit_card,60,0
11982,189161,7.41,29.47,716,7,12,0,41.6,26,999,RENT,credit_card,36,0
5949,144111,12.22,10.8,780,7,15,2,5.6,22,999,RENT,medical,36,0
11593,83547,20.39,28.4,599,1,6,0,4.6,32,0,RENT,debt_consolidation,36,0
26529,132612,9.66,18.67,646,10,12,0,20.8,25,0,OWN,credit_card,36,0
16541,96671,25.41,31.17,751,6,7,2,57.6,19,60,RENT,other,60,0
29841,66753,11.64,22.18,670,1,13,1,12.9,28,36,RENT,home_improvement,60,0
16970,24261,12.62,13.88,724,5,10,0,22.0,18,999,OWN,debt_consolidation,36,0
5383,51159,10.01,6.56,725,0,10,1,14.6,31,60,MORTGAGE,small_business,36,0
2287,48970,10.84,15.35,753,5,10,0,19.7,18,0,RENT,credit_card,36,0
14826,30337,6.71,28.57,661,8,17,0,19.8,19,60,MORTGAGE,debt_consolidation,60,1
11501,24545,11.78,33.32,546,4,11,0,39.3,21,999,MORTGAGE,debt_consolidation,36,0
6742,80469,24.77,7.22,723,3,12,0,27.5,28,0,OWN,credit_card,60,0
4062,72744,20.83,29.89,605,6,9,0,44.3,12,999,MORTGAGE,other,36,0
7987,29719,25.13,8.07,756,6,9,0,39.2,22,36,MORTGAGE,home_improvement,36,0
11659,38271,7.41,9.98,697,5,10,0,38.7,17,12,MORTGAGE,home_improvement,36,0
21292,120178,15.48,23.91,682,6,7,0,27.6,22,0,RENT,home_improvement,60,1
15245,35361,10.27,13.01,741,0,12,0,38.4,19,0,MORTGAGE,car,36,0
40000,66335,21.59,29.77,595,6,9,0,40.5,33,36,RENT,debt_consolidation,60,0
6470,53430,27.32,43.01,687,10,13,3,39.1,30,999,OWN,debt_consolidation,36,0
24753,81130,23.75,6.7,726,9,7,0,3.8,18,48,MORTGAGE,medical,36,0
13809,35822,5.81,25.67,715,3,11,2,30.1,21,0,MORTGAGE,debt_consolidation,36,0
21726,63199,12.28,41.55,670,8,10,0,16.5,28,36,MORTGAGE,debt_consolidation,60,0
9842,66252,5.66,7.94,671,4,9,2,22.8,18,0,MORTGAGE,debt_consolidation,36,0
28287,68741,5.92,16.51,792,2,8,0,68.5,28,36,MORTGAGE,debt_consolidation,36,0
16426,62783,6.83,5.56,754,9,7,3,54.7,20,0,MORTGAGE,other,60,0
8303,73626,11.36,28.89,660,2,9,0,26.5,20,0,RENT,major_purchase,60,0
13247,223030,12.0,30.11,780,10,18,0,10.3,18,0,MORTGAGE,debt_consolidation,36,0
11297,278390,14.21,29.89,745,4,10,1,39.5,20,0,RENT,credit_card,36,0
18815,40801,14.31,24.4,729,9,10,2,27.5,22,999,OTHER,debt_consolidation,60,0
5849,15000,22.74,33.58,731,3,14,3,67.4,23,36,OWN,education,36,0
13088,85587,8.25,1.61,631,8,8,0,11.0,27,60,MORTGAGE,debt_consolidation,60,0
17618,66953,8.63,43.09,790,2,5,0,43.3,27,999,MORTGAGE,medical,36,0
13672,113167,19.41,9.99,757,0,13,0,27.6,25,999,OWN,car,36,0
34298,71035,18.15,5.47,714,9,4,0,16.1,24,999,OWN,home_improvement,36,0
22967,62016,8.54,42.35,714,10,7,0,58.2,23,0,MORTGAGE,other,60,0
13289,117870,24.6,37.37,694,10,5,0,43.7,20,999,MORTGAGE,debt_consolidation,36,0
15547,128189,12.57,34.42,665,0,14,3,26.8,17,999,OTHER,car,36,0
16431,26057,13.44,4.71,732,9,12,3,58.2,27,36,RENT,debt_consolidation,60,0
17717,36681,14.67,36.34,652,9,8,1,15.4,14,36,MORTGAGE,home_improvement,36,0
3722,56198,12.42,27.41,709,3,5,3,22.2,15,12,RENT,car,60,0
10817,63516,17.82,32.94,705,6,9,0,0.7,20,12,MORTGAGE,car,36,0
4726,52282,13.94,44.01,723,5,10,0,41.5,27,0,MORTGAGE,debt_consolidation,36,0
32689,77693,10.97,8.75,756,5,12,0,39.7,23,0,MORTGAGE,credit_card,36,0
12802,108843,25.8,22.7,724,9,10,0,3.6,21,24,MORTGAGE,car,36,0
11668,168320,12.09,33.9,741,5,12,0,40.6,15,60,RENT,debt_consolidation,36,0
25028,84740,21.07,19.51,583,3,6,0,28.3,16,0,OWN,debt_consolidation,36,0
17955,35903,12.99,2.46,727,1,8,0,24.0,21,12,MORTGAGE,debt_consolidation,36,0
6062,54807,15.01,5.01,704,8,11,0,38.2,23,0,RENT,debt_consolidation,36,0
12712,57227,10.43,27.09,722,1,14,0,14.8,15,0,OWN,medical,36,0
10565,81534,22.3,12.83,668,0,12,0,19.8,17,0,MORTGAGE,car,60,1
3939,75576,21.96,6.2,769,8,10,1,51.3,23,999,OWN,debt_consolidation,36,0
8240,204891,5.51,15.3,715,8,7,2,31.1,24,60,OWN,credit_card,60,0
11748,45392,6.38,9.04,655,2,11,0,45.8,27,18,OWN,credit_card,36,0
12326,75421,26.21,1.08,665,10,12,2,3.6,27,0,OTHER,debt_consolidation,36,1
4733,245936,25.44,6.83,754,9,8,0,17.9,24,48,MORTGAGE,major_purchase,60,0
29916,42145,16.64,39.74,694,8,4,0,28.6,29,6,RENT,debt_consolidation,36,0
12438,65322,16.35,0.54,699,9,11,0,22.1,20,60,OTHER,home_improvement,36,0
13715,33964,23.69,34.82,688,5,10,3,59.9,27,24,MORTGAGE,debt_consolidation,36,0
17684,62896,8.18,33.91,760,5,17,0,27.3,21,999,RENT,debt_consolidation,36,0
7695,37491,20.04,25.39,728,10,7,0,13.3,18,0,RENT,debt_consolidation,36,0
18387,112204,15.95,9.38,628,0,10,1,37.5,35,0,MORTGAGE,medical,60,0
10332,65407,22.1,39.51,641,9,10,3,16.9,25,0,MORTGAGE,major_purchase,60,0
7132,34158,5.69,21.38,700,5,7,1,25.4,25,12,MORTGAGE,credit_card,36,1
19958,99145,18.63,7.79,661,5,8,0,44.2,31,60,RENT,major_purchase,36,0
37955,66689,17.8,19.31,570,4,9,1,0.8,25,6,RENT,credit_card,36,0
22189,106052,24.34,8.77,655,7,9,0,16.2,24,0,RENT,small_business,36,0
25491,30073,20.57,16.92,683,8,14,0,16.2,17,0,MORTGAGE,debt_consolidation,60,0
9279,74704,25.24,22.35,675,2,5,2,30.4,21,48,OWN,credit_card,60,0
4366,95225,25.41,16.2,743,7,4,2,40.4,25,6,RENT,credit_card,36,0
37914,46442,14.39,29.57,565,5,13,0,54.7,23,60,RENT,small_business,60,0
40000,28130,8.16,42.12,653,9,13,0,47.0,26,0,MORTGAGE,medical,36,0
39338,58397,19.5,15.67,747,7,15,0,32.7,22,60,RENT,debt_consolidation,36,0
10561,125100,25.1,16.01,659,5,14,0,29.7,27,0,RENT,debt_consolidation,60,0
5953,117660,6.72,33.22,627,6,8,0,8.3,24,6,RENT,major_purchase,36,0
6336,46302,17.83,23.88,659,6,10,1,30.7,15,0,MORTGAGE,debt_consolidation,60,0
4110,27726,7.64,19.3,726,10,8,3,77.1,31,36,RENT,major_purchase,36,0
12392,46225,5.62,36.62,684,3,9,0,22.3,26,999,RENT,small_business,36,0
40000,45202,20.63,40.1,656,0,11,0,17.4,21,12,MORTGAGE,home_improvement,36,1
12098,78265,20.68,26.58,728,8,8,0,15.7,24,48,RENT,debt_consolidation,36,0
16508,56218,18.82,8.33,722,7,8,0,19.8,25,0,MORTGAGE,credit_card,60,0
34993,38102,24.76,20.98,624,10,14,0,34.3,25,0,MORTGAGE,credit_card,36,0
10068,116140,6.86,22.7,705,1,9,2,39.5,24,0,OWN,credit_card,36,0
40000,65137,7.42,19.45,622,6,14,0,18.7,23,48,MORTGAGE,credit_card,36,0
40000,77749,24.88,11.81,770,2,11,0,56.9,19,18,MORTGAGE,debt_consolidation,36,0
12188,21269,16.58,21.25,773,5,14,0,37.6,28,24,RENT,debt_consolidation,36,0
8917,15000,11.28,20.09,682,9,6,1,24.6,17,36,RENT,home_improvement,36,0
21765,25272,21.98,9.43,763,10,9,0,10.9,22,48,MORTGAGE,small_business,60,0
10474,44876,25.57,40.65,654,9,14,0,14.2,24,36,RENT,debt_consolidation,60,1
5945,84610,20.86,39.84,691,7,10,0,14.8,20,999,MORTGAGE,small_business,36,0
32756,15000,23.21,34.18,664,8,10,2,41.9,27,36,MORTGAGE,debt_consolidation,36,0
31304,155703,11.5,18.04,698,7,9,0,6.9,24,6,RENT,small_business,36,0
14896,66326,11.64,16.67,703,7,12,0,22.6,25,999,MORTGAGE,debt_consolidation,60,0
5519,135425,24.87,32.24,699,10,10,3,36.0,19,48,OWN,credit_card,60,0
5649,35186,19.14,27.37,694,2,6,0,18.6,37,24,MORTGAGE,small_business,36,0
14401,81009,10.39,27.03,707,5,11,0,69.3,17,60,RENT,major_purchase,36,0
9415,63014,17.06,5.59,775,7,10,0,21.1,21,999,RENT,other,60,0
10522,97793,20.77,27.82,579,9,14,0,21.4,14,0,RENT,debt_consolidation,60,0
27319,52037,10.03,40.58,815,9,9,2,34.5,24,24,MORTGAGE,small_business,60,0
22319,79533,20.06,3.86,678,1,12,0,21.0,26,72,OWN,debt_consolidation,36,0
35055,115996,5.97,15.26,695,2,7,3,35.3,23,0,OWN,other,60,0
6677,40509,11.98,22.91,779,10,12,2,6.9,21,36,RENT,debt_consolidation,60,0
10506,69240,20.5,30.87,736,4,11,0,27.9,25,48,OWN,other,36,0
22726,19288,8.44,4.03,732,0,9,1,30.5,22,0,MORTGAGE,debt_consolidation,60,0
18281,91263,10.11,39.28,774,2,9,2,45.9,27,999,RENT,medical,60,0
39052,193454,25.22,1.82,690,10,6,0,14.8,16,6,OWN,major_purchase,36,0
17932,28377,20.51,38.6,755,3,12,0,44.0,24,60,MORTGAGE,credit_card,60,0
40000,56679,16.48,1.24,624,7,10,0,5.9,18,18,MORTGAGE,education,36,0
19496,101548,9.85,6.91,725,8,13,0,52.2,17,999,RENT,other,36,0
28099,61013,12.85,36.01,733,8,10,0,12.1,16,0,OWN,car,36,0
10652,66108,18.21,38.71,768,4,10,1,41.6,28,6,MORTGAGE,other,60,0
13494,47353,8.57,44.2,742,5,8,2,13.8,20,999,RENT,home_improvement,36,0
25277,46309,16.08,5.21,712,9,10,0,9.4,19,0,MORTGAGE,home_improvement,60,0
40000,56839,14.41,23.69,680,8,11,0,26.0,22,24,MORTGAGE,credit_card,36,0
22258,61390,15.96,3.47,680,0,12,3,43.5,21,0,RENT,other,36,0
12604,29470,7.43,7.04,680,2,12,0,43.6,23,999,MORTGAGE,medical,36,0
35036,57548,7.45,7.85,622,3,10,0,15.2,24,48,MORTGAGE,other,36,0
2880,153448,27.17,2.85,804,4,6,2,56.6,25,0,OWN,car,36,0
4936,46561,27.53,40.18,759,7,10,0,22.4,21,0,RENT,debt_consolidation,60,0
21528,28499,14.8,5.69,715,4,9,1,28.9,26,999,OWN,debt_consolidation,60,0
13492,54674,23.15,28.32,748,9,12,0,7.2,21,60,MORTGAGE,small_business,60,0
20411,38996,20.08,28.16,745,6,6,0,15.1,21,0,MORTGAGE,home_improvement,36,0
